index,x,y,dx,dy
a-3.6x75.6,-3.6,75.6,-2.84955,12.3947001
a0x75.6,0,75.6,-0.575916,12.8626003
a3.6x75.6,3.6,75.6,1.84733,13.0548
a7.2x75.6,7.2,75.6,4.3257999,12.8132
a10.8x75.6,10.8,75.6,6.7395,12.3681002
a14.4x75.6,14.4,75.6,8.1212997,11.7883997
a18x75.6,18,75.6,8.6773005,10.8381004
a21.6x75.6,21.6,75.6,9.6423998,9.5542002
a25.2x75.6,25.2,75.6,10.2131004,8.2598
a28.8x75.6,28.8,75.6,10.8336,7.1125998
a32.4x75.6,32.4,75.6,11.0586004,6.1142998
a36x75.6,36,75.6,11.2399998,5.4568
a39.6x75.6,39.6,75.6,11.5626001,4.8835001
a43.2x75.6,43.2,75.6,12.0200996,4.2495999
a46.8x75.6,46.8,75.6,12.5255003,3.4811001
a50.4x75.6,50.4,75.6,13.0979004,2.497
a54x75.6,54,75.6,13.5956001,1.2302999
a57.6x75.6,57.6,75.6,13.3620005,0.3673
a61.2x75.6,61.2,75.6,13.3270998,-0.347704
a64.8x75.6,64.8,75.6,13.3797998,-1.2783999
a68.4x75.6,68.4,75.6,13.3705997,-2.3443999
a72x75.6,72,75.6,13.4328003,-3.4428
a75.6x75.6,75.6,75.6,13.6348,-4.2807999
a79.2x75.6,79.2,75.6,14.0057001,-5.5436001
a82.8x75.6,82.8,75.6,14.1306,-7.0310001
a86.4x75.6,86.4,75.6,13.9289999,-8.4657001
a90x75.6,90,75.6,13.2419996,-9.6878996
a93.6x75.6,93.6,75.6,12.0439997,-10.4937
a97.2x75.6,97.2,75.6,10.7950001,-11.2390003
a100.8x75.6,100.8,75.6,9.1750002,-11.9343004
a104.4x75.6,104.4,75.6,7.243,-12.4496002
a108x75.6,108,75.6,5.454,-12.7817001
a111.6x75.6,111.6,75.6,3.869,-12.6220999
a115.2x75.6,115.2,75.6,2.908,-12.2000999
a118.8x75.6,118.8,75.6,2.0680001,-11.7796001
a122.4x75.6,122.4,75.6,1.187,-11.4094
a126x75.6,126,75.6,0.265999,-10.8815002
a129.6x75.6,129.6,75.6,-0.318994,-10.0675001
a133.2x75.6,133.2,75.6,-0.666995,-9.4709997
a136.8x75.6,136.8,75.6,-0.943005,-9.1000996
a140.4x75.6,140.4,75.6,-1.7640001,-8.9219999
a144x75.6,144,75.6,-2.4709899,-8.5022001
a147.6x75.6,147.6,75.6,-2.882,-7.9088001
a151.2x75.6,151.2,75.6,-3.14501,-7.2779002
a154.8x75.6,154.8,75.6,-3.2939999,-6.7508998
a158.4x75.6,158.4,75.6,-3.464,-6.2887998
a162x75.6,162,75.6,-3.5929999,-5.8112001
a165.6x75.6,165.6,75.6,-3.7179999,-5.382
a169.2x75.6,169.2,75.6,-3.8699999,-4.9612999
a172.8x75.6,172.8,75.6,-4.033,-4.5018001
a176.4x75.6,176.4,75.6,-4.105,-3.967
a-180x79.2,-180,79.2,2.5969999,-0.598201
a-176.4x79.2,-176.4,79.2,2.687,-0.774203
a-172.8x79.2,-172.8,79.2,2.7590001,-1.0158
a-169.2x79.2,-169.2,79.2,2.7920001,-1.3277
a-165.6x79.2,-165.6,79.2,2.734,-1.7015001
a-162x79.2,-162,79.2,2.5290101,-2.0892
a-158.4x79.2,-158.4,79.2,2.165,-2.427
a-154.8x79.2,-154.8,79.2,1.701,-2.6537001
a-151.2x79.2,-151.2,79.2,1.206,-2.7026999
a-147.6x79.2,-147.6,79.2,0.730997,-2.5683
a-144x79.2,-144,79.2,0.360001,-2.2994001
a-140.4x79.2,-140.4,79.2,0.133994,-2.0100999
a-136.8x79.2,-136.8,79.2,0.0039947,-1.7417001
a-133.2x79.2,-133.2,79.2,-0.0619934,-1.5215
a-129.6x79.2,-129.6,79.2,-0.0929932,-1.3644
a-126x79.2,-126,79.2,-0.120003,-1.266
a-122.4x79.2,-122.4,79.2,-0.180002,-1.2103
a-118.8x79.2,-118.8,79.2,-0.305003,-1.1627001
a-115.2x79.2,-115.2,79.2,-0.439999,-1.0378
a-111.6x79.2,-111.6,79.2,-0.565001,-0.895801
a-108x79.2,-108,79.2,-0.667999,-0.717303
a-104.4x79.2,-104.4,79.2,-0.727998,-0.522899
a-100.8x79.2,-100.8,79.2,-0.788997,-0.332103
a-97.2x79.2,-97.2,79.2,-0.759099,-0.0788986
a-93.6x79.2,-93.6,79.2,-0.731299,0.2077
a-90x79.2,-90,79.2,-0.695,0.448598
a-86.4x79.2,-86.4,79.2,-0.588403,0.710202
a-82.8x79.2,-82.8,79.2,-0.450603,0.984097
a-79.2x79.2,-79.2,79.2,-0.232297,1.3077
a-75.6x79.2,-75.6,79.2,0.277399,1.4779
a-72x79.2,-72,79.2,1.1756001,1.3082
a-68.4x79.2,-68.4,79.2,1.9761,1.044
a-64.8x79.2,-64.8,79.2,2.1698999,0.937001
a-61.2x79.2,-61.2,79.2,1.8726,0.7674
a-57.6x79.2,-57.6,79.2,1.5585999,0.325803
a-54x79.2,-54,79.2,1.3597,-0.358501
a-50.4x79.2,-50.4,79.2,0.315001,-1.0928
a-46.8x79.2,-46.8,79.2,-1.806,-1.2938
a-43.2x79.2,-43.2,79.2,-3.9103,-1.0039999
a-39.6x79.2,-39.6,79.2,-5.6968002,-0.356502
a-36x79.2,-36,79.2,-7.1329999,0.421902
a-32.4x79.2,-32.4,79.2,-8.7294998,0.905797
a-28.8x79.2,-28.8,79.2,-10.4244003,1.6102
a-25.2x79.2,-25.2,79.2,-11.8811998,2.5938001
a-21.6x79.2,-21.6,79.2,-12.8864002,3.7147
a-18x79.2,-18,79.2,-10.9207001,6.2967
a-14.4x79.2,-14.4,79.2,-8.6766996,8.1936998
a-10.8x79.2,-10.8,79.2,-6.4769001,9.4827995
a-7.2x79.2,-7.2,79.2,-4.3586998,10.4406004
a-3.6x79.2,-3.6,79.2,-2.3684499,11.0340004
a0x79.2,0,79.2,-0.379101,11.4588003
a3.6x79.2,3.6,79.2,1.69207,11.5503998
a7.2x79.2,7.2,79.2,3.8206999,11.4005003
a10.8x79.2,10.8,79.2,6.1169,10.8021002
a14.4x79.2,14.4,79.2,7.2504001,9.8143997
a18x79.2,18,79.2,7.4763999,9.2278996
a21.6x79.2,21.6,79.2,8.3583002,8.4675999
a25.2x79.2,25.2,79.2,8.7479,7.7649999
a28.8x79.2,28.8,79.2,9.5002003,6.8670001
a32.4x79.2,32.4,79.2,10.0544004,6.0479002
a36x79.2,36,79.2,10.4265003,5.2837
a39.6x79.2,39.6,79.2,10.8121996,4.5647998
a43.2x79.2,43.2,79.2,11.2319002,3.9396
a46.8x79.2,46.8,79.2,11.6384001,3.2514
a50.4x79.2,50.4,79.2,11.9029999,2.4347999
a54x79.2,54,79.2,12.3048,1.3200001
a57.6x79.2,57.6,79.2,12.4689999,0.385403
a61.2x79.2,61.2,79.2,12.4721003,-0.569598
a64.8x79.2,64.8,79.2,12.4663,-1.4624
a68.4x79.2,68.4,79.2,12.4317999,-2.3457
a72x79.2,72,79.2,12.4504004,-3.2398
a75.6x79.2,75.6,79.2,12.4561996,-4.1757002
a79.2x79.2,79.2,79.2,12.4364996,-5.1803999
a82.8x79.2,82.8,79.2,12.3458996,-6.2821999
a86.4x79.2,86.4,79.2,12.1050997,-7.4450998
a90x79.2,90,79.2,11.7810001,-8.6143999
a93.6x79.2,93.6,79.2,10.948,-9.5642996
a97.2x79.2,97.2,79.2,9.4829998,-10.4099998
a100.8x79.2,100.8,79.2,8.2220001,-11.4888
a104.4x79.2,104.4,79.2,6.7129998,-11.9209995
a108x79.2,108,79.2,5.4050002,-11.7237997
a111.6x79.2,111.6,79.2,4.2909999,-11.3986998
a115.2x79.2,115.2,79.2,3.3099999,-10.9755001
a118.8x79.2,118.8,79.2,2.4590001,-10.6113005
a122.4x79.2,122.4,79.2,1.665,-10.2735004
a126x79.2,126,79.2,0.936996,-9.8836002
a129.6x79.2,129.6,79.2,0.332999,-9.4209995
a133.2x79.2,133.2,79.2,-0.164005,-9.0166998
a136.8x79.2,136.8,79.2,-0.669003,-8.7325001
a140.4x79.2,140.4,79.2,-1.242,-8.4348001
a144x79.2,144,79.2,-1.75999,-7.9871998
a147.6x79.2,147.6,79.2,-2.1720099,-7.4636002
a151.2x79.2,151.2,79.2,-2.484,-6.9548001
a154.8x79.2,154.8,79.2,-2.724,-6.4741001
a158.4x79.2,158.4,79.2,-2.9249899,-6.0429001
a162x79.2,162,79.2,-3.095,-5.6251998
a165.6x79.2,165.6,79.2,-3.24101,-5.2172999
a169.2x79.2,169.2,79.2,-3.375,-4.8038998
a172.8x79.2,172.8,79.2,-3.4849999,-4.3669
a176.4x79.2,176.4,79.2,-3.53,-3.9172001
a-180x82.8,-180,82.8,2.4460001,-0.6927
a-176.4x82.8,-176.4,82.8,2.4860001,-0.853299
a-172.8x82.8,-172.8,82.8,2.5020001,-1.0569
a-169.2x82.8,-169.2,82.8,2.48101,-1.2995
a-165.6x82.8,-165.6,82.8,2.39201,-1.569
a-162x82.8,-162,82.8,2.2030001,-1.8263
a-158.4x82.8,-158.4,82.8,1.92299,-2.0495999
a-154.8x82.8,-154.8,82.8,1.58999,-2.2004001
a-151.2x82.8,-151.2,82.8,1.234,-2.2451
a-147.6x82.8,-147.6,82.8,0.878,-2.1765001
a-144x82.8,-144,82.8,0.580002,-2.0181999
a-140.4x82.8,-140.4,82.8,0.372,-1.8355
a-136.8x82.8,-136.8,82.8,0.219998,-1.652
a-133.2x82.8,-133.2,82.8,0.110995,-1.4785
a-129.6x82.8,-129.6,82.8,0.0329987,-1.3396
a-126x82.8,-126,82.8,-0.0299988,-1.2329
a-122.4x82.8,-122.4,82.8,-0.108003,-1.1433001
a-118.8x82.8,-118.8,82.8,-0.211002,-1.0563999
a-115.2x82.8,-115.2,82.8,-0.318997,-0.953297
a-111.6x82.8,-111.6,82.8,-0.416998,-0.823399
a-108x82.8,-108,82.8,-0.492996,-0.672299
a-104.4x82.8,-104.4,82.8,-0.553003,-0.513203
a-100.8x82.8,-100.8,82.8,-0.585002,-0.342603
a-97.2x82.8,-97.2,82.8,-0.5696,-0.182797
a-93.6x82.8,-93.6,82.8,-0.544203,-0.0418976
a-90x82.8,-90,82.8,-0.494003,0.109599
a-86.4x82.8,-86.4,82.8,-0.401201,0.253001
a-82.8x82.8,-82.8,82.8,-0.272998,0.405902
a-79.2x82.8,-79.2,82.8,-0.0917023,0.565196
a-75.6x82.8,-75.6,82.8,0.214197,0.604198
a-72x82.8,-72,82.8,0.655502,0.443103
a-68.4x82.8,-68.4,82.8,1.1289001,-0.0089996
a-64.8x82.8,-64.8,82.8,1.3909,-0.7459
a-61.2x82.8,-61.2,82.8,1.1799999,-1.3752
a-57.6x82.8,-57.6,82.8,0.6112,-1.9823
a-54x82.8,-54,82.8,0.184898,-2.6217
a-50.4x82.8,-50.4,82.8,-0.525201,-3.3225999
a-46.8x82.8,-46.8,82.8,-1.8564,-3.7809999
a-43.2x82.8,-43.2,82.8,-3.5453999,-3.737
a-39.6x82.8,-39.6,82.8,-5.0577002,-3.2316
a-36x82.8,-36,82.8,-6.5444002,-2.6547
a-32.4x82.8,-32.4,82.8,-8.0993004,-2.0035
a-28.8x82.8,-28.8,82.8,-9.4330997,-0.927998
a-25.2x82.8,-25.2,82.8,-10.4302998,0.452998
a-21.6x82.8,-21.6,82.8,-10.1066999,2.8448
a-18x82.8,-18,82.8,-8.7327995,5.1341
a-14.4x82.8,-14.4,82.8,-7.2488999,6.9383001
a-10.8x82.8,-10.8,82.8,-5.4056001,8.3458996
a-7.2x82.8,-7.2,82.8,-3.6112001,9.2874002
a-3.6x82.8,-3.6,82.8,-1.89193,9.8748999
a0x82.8,0,82.8,-0.184861,10.2706003
a3.6x82.8,3.6,82.8,1.54637,10.3836002
a7.2x82.8,7.2,82.8,3.2665999,10.2007999
a10.8x82.8,10.8,82.8,4.8871002,9.6318998
a14.4x82.8,14.4,82.8,6.0275998,8.8410997
a18x82.8,18,82.8,6.7691002,8.2139997
a21.6x82.8,21.6,82.8,7.4951,7.625
a25.2x82.8,25.2,82.8,8.0538998,6.9723001
a28.8x82.8,28.8,82.8,8.6161003,6.4180002
a32.4x82.8,32.4,82.8,9.1808004,5.7361999
a36x82.8,36,82.8,9.6229,5.0307002
a39.6x82.8,39.6,82.8,10.0319004,4.3257999
a43.2x82.8,43.2,82.8,10.4188004,3.6565001
a46.8x82.8,46.8,82.8,10.7854996,2.9022999
a50.4x82.8,50.4,82.8,11.0311003,2.1568999
a54x82.8,54,82.8,11.3080997,1.3107001
a57.6x82.8,57.6,82.8,11.4928999,0.455997
a61.2x82.8,61.2,82.8,11.5634003,-0.431599
a64.8x82.8,64.8,82.8,11.5690002,-1.2665
a68.4x82.8,68.4,82.8,11.5481005,-2.1046
a72x82.8,72,82.8,11.5018997,-2.9479001
a75.6x82.8,75.6,82.8,11.4162998,-3.8306999
a79.2x82.8,79.2,82.8,11.2714996,-4.7484999
a82.8x82.8,82.8,82.8,11.0572996,-5.6771002
a86.4x82.8,86.4,82.8,10.7454004,-6.6508999
a90x82.8,90,82.8,10.3100004,-7.6872001
a93.6x82.8,93.6,82.8,9.6549997,-8.8022003
a97.2x82.8,97.2,82.8,8.6260004,-9.6163998
a100.8x82.8,100.8,82.8,7.4959998,-9.9893999
a104.4x82.8,104.4,82.8,6.4070001,-10.1674004
a108x82.8,108,82.8,5.355,-10.1641998
a111.6x82.8,111.6,82.8,4.3860002,-10.0504999
a115.2x82.8,115.2,82.8,3.5079999,-9.8557997
a118.8x82.8,118.8,82.8,2.7149999,-9.6201
a122.4x82.8,122.4,82.8,1.9910001,-9.3709002
a126x82.8,126,82.8,1.326,-9.0799999
a129.6x82.8,129.6,82.8,0.734,-8.7612
a133.2x82.8,133.2,82.8,0.204999,-8.4436998
a136.8x82.8,136.8,82.8,-0.313001,-8.1547003
a140.4x82.8,140.4,82.8,-0.804999,-7.8413
a144x82.8,144,82.8,-1.25,-7.4696999
a147.6x82.8,147.6,82.8,-1.645,-7.0527
a151.2x82.8,151.2,82.8,-1.97499,-6.6258001
a154.8x82.8,154.8,82.8,-2.237,-6.1985998
a158.4x82.8,158.4,82.8,-2.4560001,-5.7961998
a162x82.8,162,82.8,-2.6470001,-5.4162002
a165.6x82.8,165.6,82.8,-2.8050001,-5.0380001
a169.2x82.8,169.2,82.8,-2.9330001,-4.6599002
a172.8x82.8,172.8,82.8,-3.029,-4.2726998
a176.4x82.8,176.4,82.8,-3.0779901,-3.8803
a-180x86.4,-180,86.4,2.3080001,-0.7554
a-176.4x86.4,-176.4,86.4,2.31299,-0.896597
a-172.8x86.4,-172.8,86.4,2.296,-1.0648
a-169.2x86.4,-169.2,86.4,2.2490001,-1.2543
a-165.6x86.4,-165.6,86.4,2.152,-1.4554
a-162x86.4,-162,86.4,1.985,-1.6415
a-158.4x86.4,-158.4,86.4,1.762,-1.7951
a-154.8x86.4,-154.8,86.4,1.51001,-1.8875999
a-151.2x86.4,-151.2,86.4,1.23999,-1.9181
a-147.6x86.4,-147.6,86.4,0.962,-1.8816
a-144x86.4,-144,86.4,0.716995,-1.7991
a-140.4x86.4,-140.4,86.4,0.530997,-1.6763
a-136.8x86.4,-136.8,86.4,0.378995,-1.5405
a-133.2x86.4,-133.2,86.4,0.252002,-1.4089
a-129.6x86.4,-129.6,86.4,0.150995,-1.2912
a-126x86.4,-126,86.4,0.0699997,-1.1849
a-122.4x86.4,-122.4,86.4,-0.013002,-1.0857
a-118.8x86.4,-118.8,86.4,-0.108997,-0.984
a-115.2x86.4,-115.2,86.4,-0.202,-0.8869
a-111.6x86.4,-111.6,86.4,-0.283003,-0.772398
a-108x86.4,-108,86.4,-0.346001,-0.635001
a-104.4x86.4,-104.4,86.4,-0.396997,-0.493903
a-100.8x86.4,-100.8,86.4,-0.427997,-0.344603
a-97.2x86.4,-97.2,86.4,-0.430699,-0.209998
a-93.6x86.4,-93.6,86.4,-0.409003,-0.0854019
a-90x86.4,-90,86.4,-0.366096,0.0586029
a-86.4x86.4,-86.4,86.4,-0.299402,0.169801
a-82.8x86.4,-82.8,86.4,-0.201503,0.2353
a-79.2x86.4,-79.2,86.4,-0.0657013,0.234499
a-75.6x86.4,-75.6,86.4,0.114801,0.231401
a-72x86.4,-72,86.4,0.318901,0.1466
a-68.4x86.4,-68.4,86.4,0.481001,-0.166602
a-64.8x86.4,-64.8,86.4,0.512898,-0.615599
a-61.2x86.4,-61.2,86.4,0.319301,-1.0899
a-57.6x86.4,-57.6,86.4,-0.0986008,-1.5619
a-54x86.4,-54,86.4,-0.642899,-1.9403
a-50.4x86.4,-50.4,86.4,-1.3134,-2.2734001
a-46.8x86.4,-46.8,86.4,-2.1908,-2.5451
a-43.2x86.4,-43.2,86.4,-3.247,-2.6073999
a-39.6x86.4,-39.6,86.4,-4.3442001,-2.477
a-36x86.4,-36,86.4,-5.5247998,-2.0741
a-32.4x86.4,-32.4,86.4,-6.5798998,-1.2134
a-28.8x86.4,-28.8,86.4,-7.3908,-0.0100998
a-25.2x86.4,-25.2,86.4,-7.6855998,1.6266
a-21.6x86.4,-21.6,86.4,-7.3817,3.3491001
a-18x86.4,-18,86.4,-6.6209998,4.9625001
a-14.4x86.4,-14.4,86.4,-5.5208998,6.3688002
a-10.8x86.4,-10.8,86.4,-4.2304001,7.4535999
a-7.2x86.4,-7.2,86.4,-2.8453,8.2768002
a-3.6x86.4,-3.6,86.4,-1.41326,8.8612003
a0x86.4,0,86.4,0.0170081,9.1824999
a3.6x86.4,3.6,86.4,1.44919,9.3058004
a7.2x86.4,7.2,86.4,2.8413999,9.1458998
a10.8x86.4,10.8,86.4,4.1107001,8.8182001
a14.4x86.4,14.4,86.4,5.1732998,8.3161001
a18x86.4,18,86.4,6.0148001,7.6808
a21.6x86.4,21.6,86.4,6.7326999,7.1454
a25.2x86.4,25.2,86.4,7.3527999,6.5802999
a28.8x86.4,28.8,86.4,7.9025998,6.0162001
a32.4x86.4,32.4,86.4,8.4223003,5.3912001
a36x86.4,36,86.4,8.8768997,4.7525001
a39.6x86.4,39.6,86.4,9.2715998,4.1350002
a43.2x86.4,43.2,86.4,9.6538,3.4133
a46.8x86.4,46.8,86.4,9.9758997,2.6919999
a50.4x86.4,50.4,86.4,10.2468004,1.9499
a54x86.4,54,86.4,10.4487,1.2965
a57.6x86.4,57.6,86.4,10.6167002,0.477403
a61.2x86.4,61.2,86.4,10.7094002,-0.344603
a64.8x86.4,64.8,86.4,10.7346001,-1.132
a68.4x86.4,68.4,86.4,10.6933002,-1.876
a72x86.4,72,86.4,10.6115999,-2.6494
a75.6x86.4,75.6,86.4,10.4830999,-3.4465001
a79.2x86.4,79.2,86.4,10.2968998,-4.2905998
a82.8x86.4,82.8,86.4,10.0434999,-5.1170998
a86.4x86.4,86.4,86.4,9.6892996,-5.9484
a90x86.4,90,86.4,9.2212,-6.7772002
a93.6x86.4,93.6,86.4,8.6059999,-7.5510001
a97.2x86.4,97.2,86.4,7.836,-8.1730003
a100.8x86.4,100.8,86.4,6.9660001,-8.5872002
a104.4x86.4,104.4,86.4,6.0819998,-8.8444004
a108x86.4,108,86.4,5.1960001,-8.9589996
a111.6x86.4,111.6,86.4,4.369,-8.9570999
a115.2x86.4,115.2,86.4,3.5910001,-8.8801003
a118.8x86.4,118.8,86.4,2.8659999,-8.7452002
a122.4x86.4,122.4,86.4,2.204,-8.5735998
a126x86.4,126,86.4,1.5880001,-8.3556004
a129.6x86.4,129.6,86.4,1.021,-8.1261997
a133.2x86.4,133.2,86.4,0.507993,-7.8743
a136.8x86.4,136.8,86.4,0.0119965,-7.6224999
a140.4x86.4,140.4,86.4,-0.444998,-7.3326998
a144x86.4,144,86.4,-0.850998,-7.0158
a147.6x86.4,147.6,86.4,-1.22399,-6.6736002
a151.2x86.4,151.2,86.4,-1.551,-6.3095002
a154.8x86.4,154.8,86.4,-1.821,-5.9376998
a158.4x86.4,158.4,86.4,-2.0469999,-5.5679002
a162x86.4,162,86.4,-2.24699,-5.2157998
a165.6x86.4,165.6,86.4,-2.4130001,-4.8697
a169.2x86.4,169.2,86.4,-2.5420001,-4.5293999
a172.8x86.4,172.8,86.4,-2.6370101,-4.1855998
a176.4x86.4,176.4,86.4,-2.698,-3.8436999
a-180x90,-180,90,2.1860001,-0.801804
a-176.4x90,-176.4,90,2.1689999,-0.922096
a-172.8x90,-172.8,90,2.1329899,-1.0591
a-169.2x90,-169.2,90,2.07601,-1.2067
a-165.6x90,-165.6,90,1.98,-1.3563
a-162x90,-162,90,1.8329901,-1.4953001
a-158.4x90,-158.4,90,1.648,-1.6046
a-154.8x90,-154.8,90,1.449,-1.6588
a-151.2x90,-151.2,90,1.23799,-1.6773
a-147.6x90,-147.6,90,1.01299,-1.66
a-144x90,-144,90,0.806,-1.6229
a-140.4x90,-140.4,90,0.640005,-1.5361
a-136.8x90,-136.8,90,0.497006,-1.4337
a-133.2x90,-133.2,90,0.367007,-1.3332
a-129.6x90,-129.6,90,0.256998,-1.2319
a-126x90,-126,90,0.167999,-1.1332
a-122.4x90,-122.4,90,0.0839981,-1.0378
a-118.8x90,-118.8,90,-0.0059998,-0.938103
a-115.2x90,-115.2,90,-0.0919998,-0.837601
a-111.6x90,-111.6,90,-0.163,-0.733101
a-108x90,-108,90,-0.219002,-0.614304
a-104.4x90,-104.4,90,-0.266,-0.4916
a-100.8x90,-100.8,90,-0.298,-0.366898
a-97.2x90,-97.2,90,-0.3093,-0.246101
a-93.6x90,-93.6,90,-0.297598,-0.136597
a-90x90,-90,90,-0.269798,-0.0246964
a-86.4x90,-86.4,90,-0.226503,0.0678024
a-82.8x90,-82.8,90,-0.167201,0.1101
a-79.2x90,-79.2,90,-0.0827988,0.0775986
a-75.6x90,-75.6,90,0.0162979,0.0615997
a-72x90,-72,90,0.0964966,-0.0020981
a-68.4x90,-68.4,90,0.123999,-0.213203
a-64.8x90,-64.8,90,0.0575989,-0.490097
a-61.2x90,-61.2,90,-0.141702,-0.7892
a-57.6x90,-57.6,90,-0.483302,-1.0767
a-54x90,-54,90,-0.945,-1.2970999
a-50.4x90,-50.4,90,-1.5140001,-1.4456
a-46.8x90,-46.8,90,-2.1930001,-1.5107
a-43.2x90,-43.2,90,-2.9660001,-1.4025
a-39.6x90,-39.6,90,-3.7729001,-1.1263
a-36x90,-36,90,-4.5510998,-0.599197
a-32.4x90,-32.4,90,-5.2096,0.180603
a-28.8x90,-28.8,90,-5.6426001,1.1668
a-25.2x90,-25.2,90,-5.7680001,2.3329
a-21.6x90,-21.6,90,-5.5630002,3.562
a-18x90,-18,90,-5.0173998,4.7673001
a-14.4x90,-14.4,90,-4.2228999,5.8355999
a-10.8x90,-10.8,90,-3.2386999,6.7079
a-7.2x90,-7.2,90,-2.14217,7.4109001
a-3.6x90,-3.6,90,-0.97171,7.908
a0x90,0,90,0.217037,8.1935997
a3.6x90,3.6,90,1.41793,8.3127003
a7.2x90,7.2,90,2.57831,8.2143002
a10.8x90,10.8,90,3.6485,7.9684
a14.4x90,14.4,90,4.5932002,7.5936999
a18x90,18,90,5.4011998,7.1244998
a21.6x90,21.6,90,6.1048999,6.6248999
a25.2x90,25.2,90,6.7181001,6.1286001
a28.8x90,28.8,90,7.2621002,5.5971999
a32.4x90,32.4,90,7.7567,5.0448999
a36x90,36,90,8.1990004,4.4682999
a39.6x90,39.6,90,8.5831003,3.8787999
a43.2x90,43.2,90,8.9370003,3.1951001
a46.8x90,46.8,90,9.2409,2.5016
a50.4x90,50.4,90,9.4989004,1.8221999
a54x90,54,90,9.6794996,1.2333
a57.6x90,57.6,90,9.8254004,0.496201
a61.2x90,61.2,90,9.9148998,-0.239403
a64.8x90,64.8,90,9.9461002,-0.979103
a68.4x90,68.4,90,9.9062996,-1.6885
a72x90,72,90,9.8118,-2.4138
a75.6x90,75.6,90,9.6667004,-3.1366999
a79.2x90,79.2,90,9.4680996,-3.8857
a82.8x90,82.8,90,9.1992998,-4.6111002
a86.4x90,86.4,90,8.8371,-5.3291001
a90x90,90,90,8.3888998,-6.0159001
a93.6x90,93.6,90,7.8400002,-6.6348
a97.2x90,97.2,90,7.197,-7.1606002
a100.8x90,100.8,90,6.4879999,-7.5416002
a104.4x90,104.4,90,5.7509999,-7.8186998
a108x90,108,90,5.0019999,-7.9833999
a111.6x90,111.6,90,4.2880001,-8.0501003
a115.2x90,115.2,90,3.598,-8.0452003
a118.8x90,118.8,90,2.9430001,-7.9804001
a122.4x90,122.4,90,2.3380001,-7.8708
a126x90,126,90,1.768,-7.7136002
a129.6x90,129.6,90,1.23501,-7.5401001
a133.2x90,133.2,90,0.749005,-7.3376002
a136.8x90,136.8,90,0.285007,-7.1208
a140.4x90,140.4,90,-0.146002,-6.8674998
a144x90,144,90,-0.526001,-6.5988998
a147.6x90,147.6,90,-0.876993,-6.3095999
a151.2x90,151.2,90,-1.19699,-6.0012002
a154.8x90,154.8,90,-1.466,-5.6842999
a158.4x90,158.4,90,-1.69201,-5.3579001
a162x90,162,90,-1.8940001,-5.0381999
a165.6x90,165.6,90,-2.066,-4.7214999
a169.2x90,169.2,90,-2.1989901,-4.4123998
a172.8x90,172.8,90,-2.29899,-4.1057
a176.4x90,176.4,90,-2.372,-3.8062999
a-180x93.6,-180,93.6,2.082,-0.832803
a-176.4x93.6,-176.4,93.6,2.0499899,-0.933603
a-172.8x93.6,-172.8,93.6,2.003,-1.0436
a-169.2x93.6,-169.2,93.6,1.9450001,-1.1579
a-165.6x93.6,-165.6,93.6,1.854,-1.2673
a-162x93.6,-162,93.6,1.7230099,-1.37
a-158.4x93.6,-158.4,93.6,1.56701,-1.4515001
a-154.8x93.6,-154.8,93.6,1.404,-1.4971
a-151.2x93.6,-151.2,93.6,1.232,-1.5132999
a-147.6x93.6,-147.6,93.6,1.04501,-1.5042
a-144x93.6,-144,93.6,0.867004,-1.4744999
a-140.4x93.6,-140.4,93.6,0.720999,-1.4119
a-136.8x93.6,-136.8,93.6,0.589001,-1.3358999
a-133.2x93.6,-133.2,93.6,0.463,-1.2542
a-129.6x93.6,-129.6,93.6,0.351999,-1.1657
a-126x93.6,-126,93.6,0.260002,-1.0786999
a-122.4x93.6,-122.4,93.6,0.178,-0.990999
a-118.8x93.6,-118.8,93.6,0.0910004,-0.901598
a-115.2x93.6,-115.2,93.6,0.0099976,-0.800203
a-111.6x93.6,-111.6,93.6,-0.0549988,-0.700197
a-108x93.6,-108,93.6,-0.106003,-0.600099
a-104.4x93.6,-104.4,93.6,-0.152002,-0.495699
a-100.8x93.6,-100.8,93.6,-0.187,-0.395799
a-97.2x93.6,-97.2,93.6,-0.206097,-0.290598
a-93.6x93.6,-93.6,93.6,-0.205801,-0.192697
a-90x93.6,-90,93.6,-0.192802,-0.123102
a-86.4x93.6,-86.4,93.6,-0.171098,-0.059198
a-82.8x93.6,-82.8,93.6,-0.141803,-0.0084015
a-79.2x93.6,-79.2,93.6,-0.101804,0.0334991
a-75.6x93.6,-75.6,93.6,-0.0622009,-0.0068985
a-72x93.6,-72,93.6,-0.0485992,-0.113901
a-68.4x93.6,-68.4,93.6,-0.0829025,-0.230898
a-64.8x93.6,-64.8,93.6,-0.1907,-0.378
a-61.2x93.6,-61.2,93.6,-0.389802,-0.554002
a-57.6x93.6,-57.6,93.6,-0.682799,-0.699503
a-54x93.6,-54,93.6,-1.0635,-0.795702
a-50.4x93.6,-50.4,93.6,-1.5233999,-0.830797
a-46.8x93.6,-46.8,93.6,-2.0492001,-0.783601
a-43.2x93.6,-43.2,93.6,-2.6231999,-0.5926
a-39.6x93.6,-39.6,93.6,-3.2000999,-0.2688
a-36x93.6,-36,93.6,-3.7255001,0.235297
a-32.4x93.6,-32.4,93.6,-4.1472998,0.911002
a-28.8x93.6,-28.8,93.6,-4.402,1.7141
