FID,index,x,y,dx,dy,,
299,a176.4x-172.8,176.4,-172.8,177.3580017,-166.5059967,-0.9580017,-6.2940033
300,a-180x-169.2,-180,-169.2,-172.3970032,-173.3959961,-7.6029968,4.1959961
301,a-176.4x-169.2,-176.4,-169.2,-168.5919952,-173.3650055,-7.8080048,4.1650055
302,a-172.8x-169.2,-172.8,-169.2,-164.7890015,-173.3289948,-8.0109985,4.1289948
303,a-169.2x-169.2,-169.2,-169.2,-160.9869995,-173.2879944,-8.2130005,4.0879944
304,a-165.6x-169.2,-165.6,-169.2,-157.1880035,-173.2400055,-8.4119965,4.0400055
305,a-162x-169.2,-162,-169.2,-153.3890076,-173.1860046,-8.6109924,3.9860046
306,a-158.4x-169.2,-158.4,-169.2,-149.5919952,-173.1269989,-8.8080048,3.9269989
307,a-154.8x-169.2,-154.8,-169.2,-145.7969971,-173.0679932,-9.0030029,3.8679932
308,a-151.2x-169.2,-151.2,-169.2,-142.0050049,-172.9949951,-9.1949951,3.7949951
309,a-147.6x-169.2,-147.6,-169.2,-138.2160034,-172.9190063,-9.3839966,3.7190063
310,a-144x-169.2,-144,-169.2,-134.4309998,-172.8419952,-9.5690002,3.6419952
311,a-140.4x-169.2,-140.4,-169.2,-130.6450043,-172.7610016,-9.7549957,3.5610016
312,a-136.8x-169.2,-136.8,-169.2,-126.862999,-172.6730042,-9.937001,3.4730042
313,a-133.2x-169.2,-133.2,-169.2,-123.0849991,-172.5740051,-10.1150009,3.3740051
314,a-129.6x-169.2,-129.6,-169.2,-119.310997,-172.4750061,-10.289003,3.2750061
315,a-126x-169.2,-126,-169.2,-115.5410004,-172.3919983,-10.4589996,3.1919983
316,a-122.4x-169.2,-122.4,-169.2,-111.7720032,-172.345993,-10.6279968,3.145993
317,a-118.8x-169.2,-118.8,-169.2,-107.9749985,-172.2189941,-10.8250015,3.0189941
318,a-115.2x-169.2,-115.2,-169.2,-104.2080002,-172.029007,-10.9919998,2.829007
319,a-111.6x-169.2,-111.6,-169.2,-100.4540024,-171.8789978,-11.1459976,2.6789978
320,a-108x-169.2,-108,-169.2,-96.7025986,-171.7389984,-11.2974014,2.5389984
321,a-104.4x-169.2,-104.4,-169.2,-92.9559021,-171.5919952,-11.4440979,2.3919952
322,a-100.8x-169.2,-100.8,-169.2,-89.213501,-171.4530029,-11.586499,2.2530029
323,a-97.2x-169.2,-97.2,-169.2,-85.4757004,-171.298996,-11.7242996,2.098996
324,a-93.6x-169.2,-93.6,-169.2,-81.7427979,-171.1390076,-11.8572021,1.9390076
325,a-90x-169.2,-90,-169.2,-78.0179977,-170.9889984,-11.9820023,1.7889984
326,a-86.4x-169.2,-86.4,-169.2,-74.2927017,-170.7769928,-12.1072983,1.5769928
327,a-82.8x-169.2,-82.8,-169.2,-70.5756989,-170.595993,-12.2243011,1.395993
328,a-79.2x-169.2,-79.2,-169.2,-66.8631973,-170.4369965,-12.3368027,1.2369965
329,a-75.6x-169.2,-75.6,-169.2,-63.1599007,-170.2590027,-12.4400993,1.0590027
330,a-72x-169.2,-72,-169.2,-59.4630013,-170.0700073,-12.5369987,0.8700073
331,a-68.4x-169.2,-68.4,-169.2,-55.7750015,-169.875,-12.6249985,0.675
332,a-64.8x-169.2,-64.8,-169.2,-52.093399,-169.6750031,-12.706601,0.4750031
333,a-61.2x-169.2,-61.2,-169.2,-48.4178009,-169.4669952,-12.7821991,0.2669952
334,a-57.6x-169.2,-57.6,-169.2,-44.7508011,-169.2510071,-12.8491989,0.0510071
335,a-54x-169.2,-54,-169.2,-41.0931015,-169.0339966,-12.9068985,-0.1660034
336,a-50.4x-169.2,-50.4,-169.2,-37.4459,-168.8170013,-12.9541,-0.3829987
337,a-46.8x-169.2,-46.8,-169.2,-33.8073997,-168.5859985,-12.9926003,-0.6140015
338,a-43.2x-169.2,-43.2,-169.2,-30.1767006,-168.3569946,-13.0232994,-0.8430054
339,a-39.6x-169.2,-39.6,-169.2,-26.5573006,-168.128006,-13.0426994,-1.071994
340,a-36x-169.2,-36,-169.2,-22.9515991,-167.8860016,-13.0484009,-1.3139984
341,a-32.4x-169.2,-32.4,-169.2,-19.3530998,-167.6439972,-13.0469002,-1.5560028
342,a-28.8x-169.2,-28.8,-169.2,-15.7672005,-167.3970032,-13.0327995,-1.8029968
343,a-25.2x-169.2,-25.2,-169.2,-12.1929998,-167.1430054,-13.0070002,-2.0569946
344,a-21.6x-169.2,-21.6,-169.2,-8.6306896,-166.8959961,-12.9693104,-2.3040039
345,a-18x-169.2,-18,-169.2,-5.07937,-166.6459961,-12.92063,-2.5540039
346,a-14.4x-169.2,-14.4,-169.2,-1.54026,-166.3950043,-12.85974,-2.8049957
347,a-10.8x-169.2,-10.8,-169.2,1.98592,-166.1439972,-12.78592,-3.0560028
348,a-7.2x-169.2,-7.2,-169.2,5.5008898,-165.8959961,-12.7008898,-3.3040039
349,a-3.6x-169.2,-3.6,-169.2,9.0035496,-165.647995,-12.6035496,-3.552005
350,a0x-169.2,0,-169.2,12.4947004,-165.397995,-12.4947004,-3.802005
351,a3.6x-169.2,3.6,-169.2,15.9727001,-165.1560059,-12.3727001,-4.0439941
352,a7.2x-169.2,7.2,-169.2,19.4393997,-164.9250031,-12.2393997,-4.2749969
353,a10.8x-169.2,10.8,-169.2,22.8945999,-164.6950073,-12.0945999,-4.5049927
354,a14.4x-169.2,14.4,-169.2,26.3404999,-164.4640045,-11.9404999,-4.7359955
355,a18x-169.2,18,-169.2,29.7740002,-164.2389984,-11.7740002,-4.9610016
356,a21.6x-169.2,21.6,-169.2,33.1964989,-164.0209961,-11.5964989,-5.1790039
357,a25.2x-169.2,25.2,-169.2,36.6095009,-163.8099976,-11.4095009,-5.3900024
358,a28.8x-169.2,28.8,-169.2,40.0144005,-163.602005,-11.2144005,-5.597995
359,a32.4x-169.2,32.4,-169.2,43.4081993,-163.3999939,-11.0081993,-5.8000061
360,a36x-169.2,36,-169.2,46.7921982,-163.2050018,-10.7921982,-5.9949982
361,a39.6x-169.2,39.6,-169.2,50.1691017,-163.0209961,-10.5691017,-6.1790039
362,a43.2x-169.2,43.2,-169.2,53.5373993,-162.848999,-10.3373993,-6.351001
363,a46.8x-169.2,46.8,-169.2,56.8974991,-162.6820068,-10.0974991,-6.5179932
364,a50.4x-169.2,50.4,-169.2,60.2518997,-162.5209961,-9.8518997,-6.6790039
365,a54x-169.2,54,-169.2,63.5993004,-162.3699951,-9.5993004,-6.8300049
366,a57.6x-169.2,57.6,-169.2,66.9394989,-162.2259979,-9.3394989,-6.9740021
367,a61.2x-169.2,61.2,-169.2,70.2753983,-162.0939941,-9.0753983,-7.1060059
368,a64.8x-169.2,64.8,-169.2,73.6072998,-161.9730072,-8.8072998,-7.2269928
369,a68.4x-169.2,68.4,-169.2,76.9315033,-161.8600006,-8.5315033,-7.3399994
370,a72x-169.2,72,-169.2,80.251297,-161.7550049,-8.251297,-7.4449951
371,a75.6x-169.2,75.6,-169.2,83.5686035,-161.6620026,-7.9686035,-7.5379974
372,a79.2x-169.2,79.2,-169.2,86.8848038,-161.5780029,-7.6848038,-7.6219971
373,a82.8x-169.2,82.8,-169.2,90.197998,-161.5059967,-7.397998,-7.6940033
374,a86.4x-169.2,86.4,-169.2,93.5066986,-161.4420013,-7.1066986,-7.7579987
375,a90x-169.2,90,-169.2,96.8126984,-161.3860016,-6.8126984,-7.8139984
376,a93.6x-169.2,93.6,-169.2,100.1210022,-161.3419952,-6.5210022,-7.8580048
377,a97.2x-169.2,97.2,-169.2,103.4300003,-161.3079987,-6.2300003,-7.8920013
378,a100.8x-169.2,100.8,-169.2,106.7340012,-161.2839966,-5.9340012,-7.9160034
379,a104.4x-169.2,104.4,-169.2,110.0400009,-161.2700043,-5.6400009,-7.9299957
380,a108x-169.2,108,-169.2,113.3499985,-161.2709961,-5.3499985,-7.9290039
381,a111.6x-169.2,111.6,-169.2,116.6650009,-161.2810059,-5.0650009,-7.9189941
382,a115.2x-169.2,115.2,-169.2,119.9800034,-161.2980042,-4.7800034,-7.9019958
383,a118.8x-169.2,118.8,-169.2,123.2939987,-161.3249969,-4.4939987,-7.8750031
384,a122.4x-169.2,122.4,-169.2,126.612999,-161.3619995,-4.212999,-7.8380005
385,a126x-169.2,126,-169.2,129.9409943,-161.4109955,-3.9409943,-7.7890045
386,a129.6x-169.2,129.6,-169.2,133.2709961,-161.4640045,-3.6709961,-7.7359955
387,a133.2x-169.2,133.2,-169.2,136.6040039,-161.529007,-3.4040039,-7.670993
388,a136.8x-169.2,136.8,-169.2,139.9470062,-161.6029968,-3.1470062,-7.5970032
389,a140.4x-169.2,140.4,-169.2,143.2960052,-161.6860046,-2.8960052,-7.5139954
390,a144x-169.2,144,-169.2,146.6519928,-161.7720032,-2.6519928,-7.4279968
391,a147.6x-169.2,147.6,-169.2,150.0160065,-161.8619995,-2.4160065,-7.3380005
392,a151.2x-169.2,151.2,-169.2,153.3890076,-161.9600067,-2.1890076,-7.2399933
393,a154.8x-169.2,154.8,-169.2,156.7669983,-162.0679932,-1.9669983,-7.1320068
394,a158.4x-169.2,158.4,-169.2,160.154007,-162.1779938,-1.754007,-7.0220062
395,a162x-169.2,162,-169.2,163.5559998,-162.2890015,-1.5559998,-6.9109985
396,a165.6x-169.2,165.6,-169.2,166.9669952,-162.4019928,-1.3669952,-6.7980072
397,a169.2x-169.2,169.2,-169.2,170.3800049,-162.5180054,-1.1800049,-6.6819946
398,a172.8x-169.2,172.8,-169.2,173.8029938,-162.6369934,-1.0029938,-6.5630066
399,a176.4x-169.2,176.4,-169.2,177.2489929,-162.7579956,-0.8489929,-6.4420044
400,a-180x-165.6,-180,-165.6,-172.3639984,-170.0039978,-7.6360016,4.4039978
401,a-176.4x-165.6,-176.4,-165.6,-168.5529938,-169.9680023,-7.8470062,4.3680023
402,a-172.8x-165.6,-172.8,-165.6,-164.7449951,-169.9320068,-8.0550049,4.3320068
403,a-169.2x-165.6,-169.2,-165.6,-160.9369965,-169.8899994,-8.2630035,4.2899994
404,a-165.6x-165.6,-165.6,-165.6,-157.1309967,-169.8399963,-8.4690033,4.2399963
405,a-162x-165.6,-162,-165.6,-153.3269958,-169.7859955,-8.6730042,4.1859955
406,a-158.4x-165.6,-158.4,-165.6,-149.5249939,-169.7259979,-8.8750061,4.1259979
407,a-154.8x-165.6,-154.8,-165.6,-145.7230072,-169.6589966,-9.0769928,4.0589966
408,a-151.2x-165.6,-151.2,-165.6,-141.9250031,-169.5879974,-9.2749969,3.9879974
409,a-147.6x-165.6,-147.6,-165.6,-138.1320038,-169.5130005,-9.4679962,3.9130005
410,a-144x-165.6,-144,-165.6,-134.3399963,-169.4309998,-9.6600037,3.8309998
411,a-140.4x-165.6,-140.4,-165.6,-130.548996,-169.3390045,-9.851004,3.7390045
412,a-136.8x-165.6,-136.8,-165.6,-126.7610016,-169.2440033,-10.0389984,3.6440033
413,a-133.2x-165.6,-133.2,-165.6,-122.9779968,-169.147995,-10.2220032,3.547995
414,a-129.6x-165.6,-129.6,-165.6,-119.1999969,-169.0440063,-10.4000031,3.4440063
415,a-126x-165.6,-126,-165.6,-115.4250031,-168.9340057,-10.5749969,3.3340057
416,a-122.4x-165.6,-122.4,-165.6,-111.6389999,-168.8150024,-10.7610001,3.2150024
417,a-118.8x-165.6,-118.8,-165.6,-107.8430023,-168.6920013,-10.9569977,3.0920013
418,a-115.2x-165.6,-115.2,-165.6,-104.0719986,-168.5700073,-11.1280014,2.9700073
419,a-111.6x-165.6,-111.6,-165.6,-100.3119965,-168.4360046,-11.2880035,2.8360046
420,a-108x-165.6,-108,-165.6,-96.5547028,-168.2969971,-11.4452972,2.6969971
421,a-104.4x-165.6,-104.4,-165.6,-92.8031006,-168.1470032,-11.5968994,2.5470032
422,a-100.8x-165.6,-100.8,-165.6,-89.055397,-167.9989929,-11.744603,2.3989929
423,a-97.2x-165.6,-97.2,-165.6,-85.3123016,-167.8470001,-11.8876984,2.2470001
424,a-93.6x-165.6,-93.6,-165.6,-81.5727005,-167.6820068,-12.0272995,2.0820068
425,a-90x-165.6,-90,-165.6,-77.8403015,-167.4989929,-12.1596985,1.8989929
426,a-86.4x-165.6,-86.4,-165.6,-74.1051025,-167.3289948,-12.2948975,1.7289948
427,a-82.8x-165.6,-82.8,-165.6,-70.3917999,-167.1529999,-12.4082001,1.5529999
428,a-79.2x-165.6,-79.2,-165.6,-66.6735992,-166.9640045,-12.5264008,1.3640045
429,a-75.6x-165.6,-75.6,-165.6,-62.9617996,-166.7680054,-12.6382004,1.1680054
430,a-72x-165.6,-72,-165.6,-59.2584991,-166.5700073,-12.7415009,0.9700073
431,a-68.4x-165.6,-68.4,-165.6,-55.5648003,-166.3670044,-12.8351997,0.7670044
432,a-64.8x-165.6,-64.8,-165.6,-51.8773994,-166.1549988,-12.9226006,0.5549988
433,a-61.2x-165.6,-61.2,-165.6,-48.1959991,-165.9389954,-13.0040009,0.3389954
434,a-57.6x-165.6,-57.6,-165.6,-44.5236015,-165.7149963,-13.0763985,0.1149963
435,a-54x-165.6,-54,-165.6,-40.8611984,-165.4869995,-13.1388016,-0.1130005
436,a-50.4x-165.6,-50.4,-165.6,-37.2083015,-165.2570038,-13.1916985,-0.3429962
437,a-46.8x-165.6,-46.8,-165.6,-33.5648994,-165.0200043,-13.2351006,-0.5799957
438,a-43.2x-165.6,-43.2,-165.6,-29.9305,-164.776001,-13.2695,-0.823999
439,a-39.6x-165.6,-39.6,-165.6,-26.3062992,-164.5310059,-13.2937008,-1.0689941
440,a-36x-165.6,-36,-165.6,-22.6973,-164.2850037,-13.3027,-1.3149963
441,a-32.4x-165.6,-32.4,-165.6,-19.0962009,-164.0330048,-13.3037991,-1.5669952
442,a-28.8x-165.6,-28.8,-165.6,-15.5073996,-163.776001,-13.2926004,-1.823999
443,a-25.2x-165.6,-25.2,-165.6,-11.9312,-163.5119934,-13.2688,-2.0880066
444,a-21.6x-165.6,-21.6,-165.6,-8.3674698,-163.2510071,-13.2325302,-2.3489929
445,a-18x-165.6,-18,-165.6,-4.8157201,-162.9909973,-13.1842799,-2.6090027
446,a-14.4x-165.6,-14.4,-165.6,-1.27622,-162.7299957,-13.12378,-2.8700043
447,a-10.8x-165.6,-10.8,-165.6,2.2494199,-162.4649963,-13.0494199,-3.1350037
448,a-7.2x-165.6,-7.2,-165.6,5.7631302,-162.1999969,-12.9631302,-3.4000031
449,a-3.6x-165.6,-3.6,-165.6,9.2636099,-161.9400024,-12.8636099,-3.6599976
450,a0x-165.6,0,-165.6,12.7524004,-161.6809998,-12.7524004,-3.9190002
451,a3.6x-165.6,3.6,-165.6,16.2271996,-161.423996,-12.6271996,-4.176004
452,a7.2x-165.6,7.2,-165.6,19.6895008,-161.1759949,-12.4895008,-4.4240051
453,a10.8x-165.6,10.8,-165.6,23.1404991,-160.9369965,-12.3404991,-4.6630035
454,a14.4x-165.6,14.4,-165.6,26.5816994,-160.6950073,-12.1816994,-4.9049927
455,a18x-165.6,18,-165.6,30.0093002,-160.4519958,-12.0093002,-5.1480042
456,a21.6x-165.6,21.6,-165.6,33.4258995,-160.2169952,-11.8258995,-5.3830048
457,a25.2x-165.6,25.2,-165.6,36.832901,-159.9920044,-11.632901,-5.6079956
458,a28.8x-165.6,28.8,-165.6,40.2304001,-159.779007,-11.4304001,-5.820993
459,a32.4x-165.6,32.4,-165.6,43.6162987,-159.5709991,-11.2162987,-6.0290009
460,a36x-165.6,36,-165.6,46.993,-159.3699951,-10.993,-6.2300049
461,a39.6x-165.6,39.6,-165.6,50.3618011,-159.1779938,-10.7618011,-6.4220062
462,a43.2x-165.6,43.2,-165.6,53.7210999,-158.9980011,-10.5210999,-6.6019989
463,a46.8x-165.6,46.8,-165.6,57.0722008,-158.8269958,-10.2722008,-6.7730042
464,a50.4x-165.6,50.4,-165.6,60.4175987,-158.6600037,-10.0175987,-6.9399963
465,a54x-165.6,54,-165.6,63.7563019,-158.4989929,-9.7563019,-7.1010071
466,a57.6x-165.6,57.6,-165.6,67.0867004,-158.3450012,-9.4867004,-7.2549988
467,a61.2x-165.6,61.2,-165.6,70.4116974,-158.2059937,-9.2116974,-7.3940063
468,a64.8x-165.6,64.8,-165.6,73.733902,-158.0789948,-8.933902,-7.5210052
469,a68.4x-165.6,68.4,-165.6,77.0490036,-157.9629974,-8.6490036,-7.6370026
470,a72x-165.6,72,-165.6,80.3582993,-157.8560028,-8.3582993,-7.7439972
471,a75.6x-165.6,75.6,-165.6,83.6653976,-157.7590027,-8.0653976,-7.8409973
472,a79.2x-165.6,79.2,-165.6,86.9701996,-157.673996,-7.7701996,-7.926004
473,a82.8x-165.6,82.8,-165.6,90.2725983,-157.6000061,-7.4725983,-7.9999939
474,a86.4x-165.6,86.4,-165.6,93.5705032,-157.5370026,-7.1705032,-8.0629974
475,a90x-165.6,90,-165.6,96.8666992,-157.4819946,-6.8666992,-8.1180054
476,a93.6x-165.6,93.6,-165.6,100.1650009,-157.4380035,-6.5650009,-8.1619965
477,a97.2x-165.6,97.2,-165.6,103.4629974,-157.4049988,-6.2629974,-8.1950012
478,a100.8x-165.6,100.8,-165.6,106.7570038,-157.3820038,-5.9570038,-8.2179962
479,a104.4x-165.6,104.4,-165.6,110.052002,-157.3699951,-5.652002,-8.2300049
480,a108x-165.6,108,-165.6,113.3519974,-157.3710022,-5.3519974,-8.2289978
481,a111.6x-165.6,111.6,-165.6,116.6549988,-157.3829956,-5.0549988,-8.2170044
482,a115.2x-165.6,115.2,-165.6,119.9599991,-157.4049988,-4.7599991,-8.1950012
483,a118.8x-165.6,118.8,-165.6,123.2639999,-157.4360046,-4.4639999,-8.1639954
484,a122.4x-165.6,122.4,-165.6,126.5739975,-157.4779968,-4.1739975,-8.1220032
485,a126x-165.6,126,-165.6,129.8919983,-157.5330048,-3.8919983,-8.0669952
486,a129.6x-165.6,129.6,-165.6,133.2129974,-157.5939941,-3.6129974,-8.0060059
487,a133.2x-165.6,133.2,-165.6,136.5390015,-157.6649933,-3.3390015,-7.9350067
488,a136.8x-165.6,136.8,-165.6,139.8730011,-157.7429962,-3.0730011,-7.8570038
489,a140.4x-165.6,140.4,-165.6,143.2140045,-157.8300018,-2.8140045,-7.7699982
490,a144x-165.6,144,-165.6,146.5619965,-157.9250031,-2.5619965,-7.6749969
491,a147.6x-165.6,147.6,-165.6,149.9199982,-158.0279999,-2.3199982,-7.5720001
492,a151.2x-165.6,151.2,-165.6,153.2870026,-158.1369934,-2.0870026,-7.4630066
493,a154.8x-165.6,154.8,-165.6,156.6600037,-158.25,-1.8600037,-7.35
494,a158.4x-165.6,158.4,-165.6,160.0429993,-158.3679962,-1.6429993,-7.2320038
495,a162x-165.6,162,-165.6,163.4429932,-158.4909973,-1.4429932,-7.1090027
496,a165.6x-165.6,165.6,-165.6,166.8509979,-158.6179962,-1.2509979,-6.9820038
497,a169.2x-165.6,169.2,-165.6,170.2610016,-158.7440033,-1.0610016,-6.8559967
498,a172.8x-165.6,172.8,-165.6,173.6820068,-158.871994,-0.8820068,-6.728006
499,a176.4x-165.6,176.4,-165.6,177.128006,-159.003006,-0.728006,-6.596994
500,a-180x-162,-180,-162,-172.3300018,-166.6179962,-7.6699982,4.6179962
501,a-176.4x-162,-176.4,-162,-168.5140076,-166.5870056,-7.8859924,4.5870056
502,a-172.8x-162,-172.8,-162,-164.6999969,-166.548996,-8.1000031,4.548996
503,a-169.2x-162,-169.2,-162,-160.8849945,-166.5050049,-8.3150055,4.5050049
504,a-165.6x-162,-165.6,-162,-157.072998,-166.4539948,-8.527002,4.4539948
505,a-162x-162,-162,-162,-153.2630005,-166.397995,-8.7369995,4.397995
506,a-158.4x-162,-158.4,-162,-149.4550018,-166.3370056,-8.9449982,4.3370056
507,a-154.8x-162,-154.8,-162,-145.6470032,-166.2640076,-9.1529968,4.2640076
508,a-151.2x-162,-151.2,-162,-141.8439941,-166.1929932,-9.3560059,4.1929932
509,a-147.6x-162,-147.6,-162,-138.0449982,-166.1139984,-9.5550018,4.1139984
510,a-144x-162,-144,-162,-134.246994,-166.026001,-9.753006,4.026001
511,a-140.4x-162,-140.4,-162,-130.4499969,-165.9299927,-9.9500031,3.9299927
512,a-136.8x-162,-136.8,-162,-126.6569977,-165.8289948,-10.1430023,3.8289948
513,a-133.2x-162,-133.2,-162,-122.8679962,-165.7290039,-10.3320038,3.7290039
514,a-129.6x-162,-129.6,-162,-119.0849991,-165.6179962,-10.5150009,3.6179962
515,a-126x-162,-126,-162,-115.3079987,-165.477005,-10.6920013,3.477005
516,a-122.4x-162,-122.4,-162,-111.5110016,-165.2709961,-10.8889984,3.2709961
517,a-118.8x-162,-118.8,-162,-107.6999969,-165.1670074,-11.1000031,3.1670074
518,a-115.2x-162,-115.2,-162,-103.9309998,-165.1080017,-11.2690002,3.1080017
519,a-111.6x-162,-111.6,-162,-100.1650009,-164.9859924,-11.4349991,2.9859924
520,a-108x-162,-108,-162,-96.4020996,-164.8450012,-11.5979004,2.8450012
521,a-104.4x-162,-104.4,-162,-92.6442032,-164.701004,-11.7557968,2.701004
522,a-100.8x-162,-100.8,-162,-88.8908997,-164.5359955,-11.9091003,2.5359955
523,a-97.2x-162,-97.2,-162,-85.142601,-164.3739929,-12.057399,2.3739929
524,a-93.6x-162,-93.6,-162,-81.3979034,-164.2070007,-12.2020966,2.2070007
525,a-90x-162,-90,-162,-77.656601,-164.0149994,-12.343399,2.0149994
526,a-86.4x-162,-86.4,-162,-73.9231033,-163.8809967,-12.4768967,1.8809967
527,a-82.8x-162,-82.8,-162,-70.1970978,-163.7019958,-12.6029022,1.7019958
528,a-79.2x-162,-79.2,-162,-66.4738998,-163.4869995,-12.7261002,1.4869995
529,a-75.6x-162,-75.6,-162,-62.7561989,-163.2799988,-12.8438011,1.2799988
530,a-72x-162,-72,-162,-59.0463982,-163.072998,-12.9536018,1.072998
531,a-68.4x-162,-68.4,-162,-55.3465004,-162.8589935,-13.0534996,0.8589935
532,a-64.8x-162,-64.8,-162,-51.6526985,-162.6380005,-13.1473015,0.6380005
533,a-61.2x-162,-61.2,-162,-47.9659996,-162.4140015,-13.2340004,0.4140015
534,a-57.6x-162,-57.6,-162,-44.2871017,-162.1869965,-13.3128983,0.1869965
535,a-54x-162,-54,-162,-40.6188011,-161.9490051,-13.3811989,-0.0509949
536,a-50.4x-162,-50.4,-162,-36.960701,-161.701004,-13.439299,-0.298996
537,a-46.8x-162,-46.8,-162,-33.3115005,-161.4579926,-13.4884995,-0.5420074
538,a-43.2x-162,-43.2,-162,-29.6730995,-161.201004,-13.5269005,-0.798996
539,a-39.6x-162,-39.6,-162,-26.0436001,-160.9369965,-13.5563999,-1.0630035
540,a-36x-162,-36,-162,-22.4300995,-160.6779938,-13.5699005,-1.3220062
541,a-32.4x-162,-32.4,-162,-18.8262005,-160.4109955,-13.5737995,-1.5890045
542,a-28.8x-162,-28.8,-162,-15.2341003,-160.1459961,-13.5658997,-1.8540039
543,a-25.2x-162,-25.2,-162,-11.6560001,-159.878006,-13.5439999,-2.121994
544,a-21.6x-162,-21.6,-162,-8.09056,-159.602005,-13.50944,-2.397995
545,a-18x-162,-18,-162,-4.5381999,-159.3269958,-13.4618001,-2.6730042
546,a-14.4x-162,-14.4,-162,-0.998658,-159.0540009,-13.401342,-2.9459991
547,a-10.8x-162,-10.8,-162,2.5264499,-158.7779999,-13.3264499,-3.2220001
548,a-7.2x-162,-7.2,-162,6.0388598,-158.5010071,-13.2388598,-3.4989929
549,a-3.6x-162,-3.6,-162,9.5368795,-158.2299957,-13.1368795,-3.7700043
550,a0x-162,0,-162,13.0234003,-157.9629974,-13.0234003,-4.0370026
551,a3.6x-162,3.6,-162,16.4948997,-157.6920013,-12.8948997,-4.3079987
552,a7.2x-162,7.2,-162,19.9524002,-157.423996,-12.7524002,-4.576004
553,a10.8x-162,10.8,-162,23.3997002,-157.1649933,-12.5997002,-4.8350067
554,a14.4x-162,14.4,-162,26.8353004,-156.9120026,-12.4353004,-5.0879974
555,a18x-162,18,-162,30.2567005,-156.6600037,-12.2567005,-5.3399963
556,a21.6x-162,21.6,-162,33.6669006,-156.4140015,-12.0669006,-5.5859985
557,a25.2x-162,25.2,-162,37.0674019,-156.177002,-11.8674019,-5.822998
558,a28.8x-162,28.8,-162,40.4562988,-155.9530029,-11.6562988,-6.0469971
559,a32.4x-162,32.4,-162,43.8349991,-155.7380066,-11.4349991,-6.2619934
560,a36x-162,36,-162,47.203701,-155.529007,-11.203701,-6.470993
561,a39.6x-162,39.6,-162,50.5628014,-155.326004,-10.9628014,-6.673996
562,a43.2x-162,43.2,-162,53.9132996,-155.1329956,-10.7132996,-6.8670044
563,a46.8x-162,46.8,-162,57.2551994,-154.951004,-10.4551994,-7.048996
564,a50.4x-162,50.4,-162,60.591301,-154.7769928,-10.191301,-7.2230072
565,a54x-162,54,-162,63.9196014,-154.6109924,-9.9196014,-7.3890076
566,a57.6x-162,57.6,-162,67.2397003,-154.4539948,-9.6397003,-7.5460052
567,a61.2x-162,61.2,-162,70.5547028,-154.3079987,-9.3547028,-7.6920013
568,a64.8x-162,64.8,-162,73.8667984,-154.173996,-9.0667984,-7.826004
569,a68.4x-162,68.4,-162,77.1709976,-154.0549927,-8.7709976,-7.9450073
570,a72x-162,72,-162,80.4686966,-153.9450073,-8.4686966,-8.0549927
571,a75.6x-162,75.6,-162,83.764801,-153.8430023,-8.164801,-8.1569977
572,a79.2x-162,79.2,-162,87.0587997,-153.7539978,-7.8587997,-8.2460022
573,a82.8x-162,82.8,-162,90.3501968,-153.6750031,-7.5501968,-8.3249969
574,a86.4x-162,86.4,-162,93.637001,-153.6109924,-7.237001,-8.3890076
575,a90x-162,90,-162,96.9227982,-153.5599976,-6.9227982,-8.4400024
576,a93.6x-162,93.6,-162,100.2089996,-153.5180054,-6.6089996,-8.4819946
577,a97.2x-162,97.2,-162,103.4960022,-153.4859924,-6.2960022,-8.5140076
578,a100.8x-162,100.8,-162,106.7779999,-153.4660034,-5.9779999,-8.5339966
579,a104.4x-162,104.4,-162,110.0630035,-153.4570007,-5.6630035,-8.5429993
580,a108x-162,108,-162,113.3499985,-153.4579926,-5.3499985,-8.5420074
581,a111.6x-162,111.6,-162,116.6429977,-153.470993,-5.0429977,-8.529007
582,a115.2x-162,115.2,-162,119.935997,-153.496994,-4.735997,-8.503006
583,a118.8x-162,118.8,-162,123.2300034,-153.5350037,-4.4300034,-8.4649963
584,a122.4x-162,122.4,-162,126.5299988,-153.5820007,-4.1299988,-8.4179993
585,a126x-162,126,-162,129.8379974,-153.6399994,-3.8379974,-8.3600006
586,a129.6x-162,129.6,-162,133.1490021,-153.7100067,-3.5490021,-8.2899933
587,a133.2x-162,133.2,-162,136.4649963,-153.7879944,-3.2649963,-8.2120056
588,a136.8x-162,136.8,-162,139.7910004,-153.871994,-2.9910004,-8.128006
589,a140.4x-162,140.4,-162,143.1239929,-153.9640045,-2.7239929,-8.0359955
590,a144x-162,144,-162,146.4640045,-154.0679932,-2.4640045,-7.9320068
591,a147.6x-162,147.6,-162,149.8159943,-154.1849976,-2.2159943,-7.8150024
592,a151.2x-162,151.2,-162,153.177002,-154.3040009,-1.977002,-7.6959991
593,a154.8x-162,154.8,-162,156.5420074,-154.423996,-1.7420074,-7.576004
594,a158.4x-162,158.4,-162,159.9210052,-154.5480042,-1.5210052,-7.4519958
595,a162x-162,162,-162,163.3179932,-154.6820068,-1.3179932,-7.3179932
596,a165.6x-162,165.6,-162,166.7250061,-154.822998,-1.1250061,-7.177002
597,a169.2x-162,169.2,-162,170.1309967,-154.9629974,-0.9309967,-7.0370026
598,a172.8x-162,172.8,-162,173.5500031,-155.1029968,-0.7500031,-6.8970032
