FID,index,x,y,dx,dy,,
7188,a136.8x75.6,136.8,75.6,136.3589935,75.4008026,0.4410065,0.1991974
7189,a140.4x75.6,140.4,75.6,139.9459991,75.3970032,0.4540009,0.2029968
7190,a144x75.6,144,75.6,143.5249939,75.3932037,0.4750061,0.2067963
7191,a147.6x75.6,147.6,75.6,147.1049957,75.3891983,0.4950043,0.2108017
7192,a151.2x75.6,151.2,75.6,150.6940002,75.3851013,0.5059998,0.2148987
7193,a154.8x75.6,154.8,75.6,154.2859955,75.3809967,0.5140045,0.2190033
7194,a158.4x75.6,158.4,75.6,157.8710022,75.3768005,0.5289978,0.2231995
7195,a162x75.6,162,75.6,161.4490051,75.3724976,0.5509949,0.2275024
7196,a165.6x75.6,165.6,75.6,165.0359955,75.3684006,0.5640045,0.2315994
7197,a169.2x75.6,169.2,75.6,168.6320038,75.3646011,0.5679962,0.2353989
7198,a172.8x75.6,172.8,75.6,172.227005,75.3608017,0.572995,0.2391983
7199,a176.4x75.6,176.4,75.6,175.8130035,75.3569031,0.5869965,0.2430969
7200,a-180x79.2,-180,79.2,-178.9539948,78.9225006,-1.0460052,0.2774994
7201,a-176.4x79.2,-176.4,79.2,-175.378006,78.9309998,-1.021994,0.2690002
7202,a-172.8x79.2,-172.8,79.2,-171.7940063,78.9403,-1.0059937,0.2597
7203,a-169.2x79.2,-169.2,79.2,-168.2039948,78.950798,-0.9960052,0.249202
7204,a-165.6x79.2,-165.6,79.2,-164.6159973,78.9626999,-0.9840027,0.2373001
7205,a-162x79.2,-162,79.2,-161.0379944,78.9764023,-0.9620056,0.2235977
7206,a-158.4x79.2,-158.4,79.2,-157.4579926,78.9921036,-0.9420074,0.2078964
7207,a-154.8x79.2,-154.8,79.2,-153.8670044,79.009697,-0.9329956,0.190303
7208,a-151.2x79.2,-151.2,79.2,-150.2689972,79.028801,-0.9310028,0.171199
7209,a-147.6x79.2,-147.6,79.2,-146.6750031,79.0497971,-0.9249969,0.1502029
7210,a-144x79.2,-144,79.2,-143.0809937,79.0715027,-0.9190063,0.1284973
7211,a-140.4x79.2,-140.4,79.2,-139.4759979,79.0924988,-0.9240021,0.1075012
7212,a-136.8x79.2,-136.8,79.2,-135.8549957,79.1099014,-0.9450043,0.0900986
7213,a-133.2x79.2,-133.2,79.2,-132.2259979,79.1203995,-0.9740021,0.0796005
7214,a-129.6x79.2,-129.6,79.2,-128.5980072,79.1190033,-1.0019928,0.0809967
7215,a-126x79.2,-126,79.2,-124.9690018,79.1008987,-1.0309982,0.0991013
7216,a-122.4x79.2,-122.4,79.2,-121.3399963,79.0621033,-1.0600037,0.1378967
7217,a-118.8x79.2,-118.8,79.2,-117.7160034,79.0159988,-1.0839966,0.1840012
7218,a-115.2x79.2,-115.2,79.2,-114.112999,78.9542007,-1.087001,0.2457993
7219,a-111.6x79.2,-111.6,79.2,-110.538002,78.8820038,-1.061998,0.3179962
7220,a-108x79.2,-108,79.2,-106.9860001,78.8188019,-1.0139999,0.3811981
7221,a-104.4x79.2,-104.4,79.2,-103.4459991,78.7665024,-0.9540009,0.4334976
7222,a-100.8x79.2,-100.8,79.2,-99.9171982,78.7350998,-0.8828018,0.4649002
7223,a-97.2x79.2,-97.2,79.2,-96.3964005,78.7302017,-0.8035995,0.4697983
7224,a-93.6x79.2,-93.6,79.2,-92.8744965,78.7489014,-0.7255035,0.4510986
7225,a-90x79.2,-90,79.2,-89.3359985,78.7654037,-0.6640015,0.4345963
7226,a-86.4x79.2,-86.4,79.2,-85.7832031,78.7910995,-0.6167969,0.4089005
7227,a-82.8x79.2,-82.8,79.2,-82.2220001,78.8220978,-0.5779999,0.3779022
7228,a-79.2x79.2,-79.2,79.2,-78.6583023,78.8529968,-0.5416977,0.3470032
7229,a-75.6x79.2,-75.6,79.2,-75.0865021,78.8859024,-0.5134979,0.3140976
7230,a-72x79.2,-72,79.2,-71.5046997,78.8963013,-0.4953003,0.3036987
7231,a-68.4x79.2,-68.4,79.2,-67.9217987,78.9150009,-0.4782013,0.2849991
7232,a-64.8x79.2,-64.8,79.2,-64.3412018,78.9328995,-0.4587982,0.2671005
7233,a-61.2x79.2,-61.2,79.2,-60.7612991,78.947998,-0.4387009,0.252002
7234,a-57.6x79.2,-57.6,79.2,-57.1787987,78.9615021,-0.4212013,0.2384979
7235,a-54x79.2,-54,79.2,-53.5928001,78.973999,-0.4071999,0.226001
7236,a-50.4x79.2,-50.4,79.2,-50.0070992,78.985199,-0.3929008,0.214801
7237,a-46.8x79.2,-46.8,79.2,-46.4233017,78.9952011,-0.3766983,0.2047989
7238,a-43.2x79.2,-43.2,79.2,-42.8390007,79.0039978,-0.3609993,0.1960022
7239,a-39.6x79.2,-39.6,79.2,-39.2524986,79.0115967,-0.3475014,0.1884033
7240,a-36x79.2,-36,79.2,-35.6655006,79.0179977,-0.3344994,0.1820023
7241,a-32.4x79.2,-32.4,79.2,-32.0797997,79.0234985,-0.3202003,0.1765015
7242,a-28.8x79.2,-28.8,79.2,-28.4953003,79.0280991,-0.3046997,0.1719009
7243,a-25.2x79.2,-25.2,79.2,-24.9102993,79.0318985,-0.2897007,0.1681015
7244,a-21.6x79.2,-21.6,79.2,-21.3246002,79.0351028,-0.2753998,0.1648972
7245,a-18x79.2,-18,79.2,-17.7395,79.0378036,-0.2605,0.1621964
7246,a-14.4x79.2,-14.4,79.2,-14.1553001,79.0400009,-0.2446999,0.1599991
7247,a-10.8x79.2,-10.8,79.2,-10.5711002,79.0418015,-0.2288998,0.1581985
7248,a-7.2x79.2,-7.2,79.2,-6.9868202,79.0432968,-0.2131798,0.1567032
7249,a-3.6x79.2,-3.6,79.2,-3.4031701,79.0444031,-0.1968299,0.1555969
7250,a0x79.2,0,79.2,0.180106,79.0453033,-0.180106,0.1546967
7251,a3.6x79.2,3.6,79.2,3.7640901,79.0459976,-0.1640901,0.1540024
7252,a7.2x79.2,7.2,79.2,7.3482399,79.0465012,-0.1482399,0.1534988
7253,a10.8x79.2,10.8,79.2,10.9308004,79.0467987,-0.1308004,0.1532013
7254,a14.4x79.2,14.4,79.2,14.5129004,79.0468979,-0.1129004,0.1531021
7255,a18x79.2,18,79.2,18.0960999,79.0467987,-0.0960999,0.1532013
7256,a21.6x79.2,21.6,79.2,21.6805,79.0466003,-0.0805,0.1533997
7257,a25.2x79.2,25.2,79.2,25.2639008,79.0463028,-0.0639008,0.1536972
7258,a28.8x79.2,28.8,79.2,28.8453007,79.0457993,-0.0453007,0.1542007
7259,a32.4x79.2,32.4,79.2,32.4267998,79.0451965,-0.0267998,0.1548035
7260,a36x79.2,36,79.2,36.0110016,79.0444031,-0.0110016,0.1555969
7261,a39.6x79.2,39.6,79.2,39.5959015,79.043602,0.0040985,0.156398
7262,a43.2x79.2,43.2,79.2,43.1777,79.0426025,0.0223,0.1573975
7263,a46.8x79.2,46.8,79.2,46.7579002,79.0414963,0.0420998,0.1585037
7264,a50.4x79.2,50.4,79.2,50.3405991,79.0401993,0.0594009,0.1598007
7265,a54x79.2,54,79.2,53.9262009,79.0388031,0.0737991,0.1611969
7266,a57.6x79.2,57.6,79.2,57.5107002,79.0373001,0.0892998,0.1626999
7267,a61.2x79.2,61.2,79.2,61.0905991,79.0356979,0.1094009,0.1643021
7268,a64.8x79.2,64.8,79.2,64.6701965,79.0339966,0.1298035,0.1660034
7269,a68.4x79.2,68.4,79.2,68.2554016,79.0320969,0.1445984,0.1679031
7270,a72x79.2,72,79.2,71.8420029,79.0301971,0.1579971,0.1698029
7271,a75.6x79.2,75.6,79.2,75.4244995,79.0280991,0.1755005,0.1719009
7272,a79.2x79.2,79.2,79.2,79.0036011,79.0259018,0.1963989,0.1740982
7273,a82.8x79.2,82.8,79.2,82.5849991,79.0236969,0.2150009,0.1763031
7274,a86.4x79.2,86.4,79.2,86.172699,79.0213013,0.227301,0.1786987
7275,a90x79.2,90,79.2,89.759697,79.0187988,0.240303,0.1812012
7276,a93.6x79.2,93.6,79.2,93.3406982,79.0161972,0.2593018,0.1838028
7277,a97.2x79.2,97.2,79.2,96.9206009,79.0134964,0.2793991,0.1865036
7278,a100.8x79.2,100.8,79.2,100.5059967,79.0106964,0.2940033,0.1893036
7279,a104.4x79.2,104.4,79.2,104.0960007,79.0076981,0.3039993,0.1923019
7280,a108x79.2,108,79.2,107.6809998,79.0046997,0.3190002,0.1953003
7281,a111.6x79.2,111.6,79.2,111.2610016,79.0016022,0.3389984,0.1983978
7282,a115.2x79.2,115.2,79.2,114.8420029,78.9982986,0.3579971,0.2017014
7283,a118.8x79.2,118.8,79.2,118.4309998,78.9950027,0.3690002,0.2049973
7284,a122.4x79.2,122.4,79.2,122.0230026,78.9915009,0.3769974,0.2084991
7285,a126x79.2,126,79.2,125.6029968,78.987999,0.3970032,0.212001
7286,a129.6x79.2,129.6,79.2,129.1799927,78.9842987,0.4200073,0.2157013
7287,a133.2x79.2,133.2,79.2,132.7649994,78.9804993,0.4350006,0.2195007
7288,a136.8x79.2,136.8,79.2,136.3549957,78.9766998,0.4450043,0.2233002
7289,a140.4x79.2,140.4,79.2,139.9420013,78.972702,0.4579987,0.227298
7290,a144x79.2,144,79.2,143.5209961,78.9686966,0.4790039,0.2313034
7291,a147.6x79.2,147.6,79.2,147.1009979,78.9645004,0.4990021,0.2354996
7292,a151.2x79.2,151.2,79.2,150.6900024,78.9598999,0.5099976,0.2401001
7293,a154.8x79.2,154.8,79.2,154.2819977,78.9552994,0.5180023,0.2447006
7294,a158.4x79.2,158.4,79.2,157.8670044,78.9508972,0.5329956,0.2491028
7295,a162x79.2,162,79.2,161.4450073,78.9466019,0.5549927,0.2533981
7296,a165.6x79.2,165.6,79.2,165.0319977,78.9422989,0.5680023,0.2577011
7297,a169.2x79.2,169.2,79.2,168.628006,78.9381027,0.571994,0.2618973
7298,a172.8x79.2,172.8,79.2,172.2230072,78.9338989,0.5769928,0.2661011
7299,a176.4x79.2,176.4,79.2,175.8090057,78.9297028,0.5909943,0.2702972
7300,a-180x82.8,-180,82.8,-178.9459991,82.501297,-1.0540009,0.298703
7301,a-176.4x82.8,-176.4,82.8,-175.3690033,82.5093994,-1.0309967,0.2906006
7302,a-172.8x82.8,-172.8,82.8,-171.7850037,82.5186005,-1.0149963,0.2813995
7303,a-169.2x82.8,-169.2,82.8,-168.1929932,82.5289001,-1.0070068,0.2710999
7304,a-165.6x82.8,-165.6,82.8,-164.6029968,82.5404968,-0.9970032,0.2595032
7305,a-162x82.8,-162,82.8,-161.0240021,82.5535965,-0.9759979,0.2464035
7306,a-158.4x82.8,-158.4,82.8,-157.4429932,82.5678024,-0.9570068,0.2321976
7307,a-154.8x82.8,-154.8,82.8,-153.8500061,82.5832977,-0.9499939,0.2167023
7308,a-151.2x82.8,-151.2,82.8,-150.2510071,82.5996017,-0.9489929,0.2003983
7309,a-147.6x82.8,-147.6,82.8,-146.6549988,82.6158981,-0.9450012,0.1841019
7310,a-144x82.8,-144,82.8,-143.0619965,82.632103,-0.9380035,0.167897
7311,a-140.4x82.8,-140.4,82.8,-139.4600067,82.6464996,-0.9399933,0.1535004
7312,a-136.8x82.8,-136.8,82.8,-135.8430023,82.6569977,-0.9569977,0.1430023
7313,a-133.2x82.8,-133.2,82.8,-132.2230072,82.6615982,-0.9769928,0.1384018
7314,a-129.6x82.8,-129.6,82.8,-128.6069946,82.6568985,-0.9930054,0.1431015
7315,a-126x82.8,-126,82.8,-124.9919968,82.6383972,-1.0080032,0.1616028
7316,a-122.4x82.8,-122.4,82.8,-121.3769989,82.6020966,-1.0230011,0.1979034
7317,a-118.8x82.8,-118.8,82.8,-117.7659988,82.5733032,-1.0340012,0.2266968
7318,a-115.2x82.8,-115.2,82.8,-114.1689987,82.5296021,-1.0310013,0.2703979
7319,a-111.6x82.8,-111.6,82.8,-110.5950012,82.4791031,-1.0049988,0.3208969
7320,a-108x82.8,-108,82.8,-107.0339966,82.4354019,-0.9660034,0.3645981
7321,a-104.4x82.8,-104.4,82.8,-103.4810028,82.3971024,-0.9189972,0.4028976
7322,a-100.8x82.8,-100.8,82.8,-99.9352036,82.3729019,-0.8647964,0.4270981
7323,a-97.2x82.8,-97.2,82.8,-96.3977966,82.365303,-0.8022034,0.434697
7324,a-93.6x82.8,-93.6,82.8,-92.8619995,82.3729019,-0.7380005,0.4270981
7325,a-90x82.8,-90,82.8,-89.3147964,82.3740997,-0.6852036,0.4259003
7326,a-86.4x82.8,-86.4,82.8,-85.7572021,82.4037018,-0.6427979,0.3962982
7327,a-82.8x82.8,-82.8,82.8,-82.1959,82.4338989,-0.6041,0.3661011
7328,a-79.2x82.8,-79.2,82.8,-78.634201,82.4484024,-0.565799,0.3515976
7329,a-75.6x82.8,-75.6,82.8,-75.0654984,82.4731979,-0.5345016,0.3268021
7330,a-72x82.8,-72,82.8,-71.4863968,82.4826965,-0.5136032,0.3173035
7331,a-68.4x82.8,-68.4,82.8,-67.9051971,82.5005035,-0.4948029,0.2994965
7332,a-64.8x82.8,-64.8,82.8,-64.3262024,82.5158005,-0.4737976,0.2841995
7333,a-61.2x82.8,-61.2,82.8,-60.7476997,82.5298004,-0.4523003,0.2701996
7334,a-57.6x82.8,-57.6,82.8,-57.1663017,82.5423965,-0.4336983,0.2576035
7335,a-54x82.8,-54,82.8,-53.5814018,82.5540009,-0.4185982,0.2459991
7336,a-50.4x82.8,-50.4,82.8,-49.9967995,82.5644989,-0.4032005,0.2355011
7337,a-46.8x82.8,-46.8,82.8,-46.4141006,82.5740967,-0.3858994,0.2259033
7338,a-43.2x82.8,-43.2,82.8,-42.8310013,82.5828018,-0.3689987,0.2171982
7339,a-39.6x82.8,-39.6,82.8,-39.2456017,82.5903015,-0.3543983,0.2096985
7340,a-36x82.8,-36,82.8,-35.6595993,82.5967026,-0.3404007,0.2032974
7341,a-32.4x82.8,-32.4,82.8,-32.0747986,82.6022034,-0.3252014,0.1977966
7342,a-28.8x82.8,-28.8,82.8,-28.4911003,82.6069031,-0.3088997,0.1930969
7343,a-25.2x82.8,-25.2,82.8,-24.9067001,82.6110001,-0.2932999,0.1889999
7344,a-21.6x82.8,-21.6,82.8,-21.3216,82.6144028,-0.2784,0.1855972
7345,a-18x82.8,-18,82.8,-17.7369995,82.6173019,-0.2630005,0.1826981
7346,a-14.4x82.8,-14.4,82.8,-14.1533003,82.6196976,-0.2466997,0.1803024
7347,a-10.8x82.8,-10.8,82.8,-10.5693998,82.6216965,-0.2306002,0.1783035
7348,a-7.2x82.8,-7.2,82.8,-6.9854202,82.6233978,-0.2145798,0.1766022
7349,a-3.6x82.8,-3.6,82.8,-3.40206,82.6247025,-0.19794,0.1752975
7350,a0x82.8,0,82.8,0.180955,82.6258011,-0.180955,0.1741989
7351,a3.6x82.8,3.6,82.8,3.76473,82.6266022,-0.16473,0.1733978
7352,a7.2x82.8,7.2,82.8,7.34867,82.6271973,-0.14867,0.1728027
7353,a10.8x82.8,10.8,82.8,10.9310999,82.6276016,-0.1310999,0.1723984
7354,a14.4x82.8,14.4,82.8,14.5129995,82.6278,-0.1129995,0.1722
7355,a18x82.8,18,82.8,18.0960007,82.6278,-0.0960007,0.1722
7356,a21.6x82.8,21.6,82.8,21.6802006,82.6277008,-0.0802006,0.1722992
7357,a25.2x82.8,25.2,82.8,25.2635002,82.6274033,-0.0635002,0.1725967
7358,a28.8x82.8,28.8,82.8,28.8446999,82.6269989,-0.0446999,0.1730011
7359,a32.4x82.8,32.4,82.8,32.4261017,82.6264038,-0.0261017,0.1735962
7360,a36x82.8,36,82.8,36.0102005,82.6257019,-0.0102005,0.1742981
7361,a39.6x82.8,39.6,82.8,39.5948982,82.6248016,0.0051018,0.1751984
7362,a43.2x82.8,43.2,82.8,43.1767006,82.6238022,0.0232994,0.1761978
7363,a46.8x82.8,46.8,82.8,46.7565994,82.6227036,0.0434006,0.1772964
7364,a50.4x82.8,50.4,82.8,50.3392982,82.6212006,0.0607018,0.1787994
7365,a54x82.8,54,82.8,53.9247017,82.6195984,0.0752983,0.1804016
7366,a57.6x82.8,57.6,82.8,57.5091019,82.6179962,0.0908981,0.1820038
7367,a61.2x82.8,61.2,82.8,61.0889015,82.6163025,0.1110985,0.1836975
7368,a64.8x82.8,64.8,82.8,64.6684036,82.614502,0.1315964,0.185498
7369,a68.4x82.8,68.4,82.8,68.2535019,82.6126022,0.1464981,0.1873978
7370,a72x82.8,72,82.8,71.8399963,82.6106033,0.1600037,0.1893967
7371,a75.6x82.8,75.6,82.8,75.4223022,82.6084976,0.1776978,0.1915024
7372,a79.2x82.8,79.2,82.8,79.0014038,82.6063004,0.1985962,0.1936996
7373,a82.8x82.8,82.8,82.8,82.5826035,82.6038971,0.2173965,0.1961029
7374,a86.4x82.8,86.4,82.8,86.1701965,82.6014023,0.2298035,0.1985977
7375,a90x82.8,90,82.8,89.757103,82.5988007,0.242897,0.2011993
7376,a93.6x82.8,93.6,82.8,93.3379974,82.5960999,0.2620026,0.2039001
7377,a97.2x82.8,97.2,82.8,96.9178009,82.5932999,0.2821991,0.2067001
7378,a100.8x82.8,100.8,82.8,100.5029984,82.5904007,0.2970016,0.2095993
7379,a104.4x82.8,104.4,82.8,104.0930023,82.5873032,0.3069977,0.2126968
7380,a108x82.8,108,82.8,107.6780014,82.584198,0.3219986,0.215802
7381,a111.6x82.8,111.6,82.8,111.2570038,82.5809021,0.3429962,0.2190979
7382,a115.2x82.8,115.2,82.8,114.8389969,82.5774994,0.3610031,0.2225006
7383,a118.8x82.8,118.8,82.8,118.4280014,82.5739975,0.3719986,0.2260025
7384,a122.4x82.8,122.4,82.8,122.0189972,82.5703964,0.3810028,0.2296036
7385,a126x82.8,126,82.8,125.598999,82.566597,0.401001,0.233403
7386,a129.6x82.8,129.6,82.8,129.1759949,82.5627975,0.4240051,0.2372025
7387,a133.2x82.8,133.2,82.8,132.7610016,82.5588989,0.4389984,0.2411011
7388,a136.8x82.8,136.8,82.8,136.3509979,82.5548019,0.4490021,0.2451981
7389,a140.4x82.8,140.4,82.8,139.9380035,82.5506973,0.4619965,0.2493027
7390,a144x82.8,144,82.8,143.5169983,82.546402,0.4830017,0.253598
7391,a147.6x82.8,147.6,82.8,147.0970001,82.542099,0.5029999,0.257901
7392,a151.2x82.8,151.2,82.8,150.6860046,82.5379028,0.5139954,0.2620972
7393,a154.8x82.8,154.8,82.8,154.2779999,82.5335999,0.5220001,0.2664001
7394,a158.4x82.8,158.4,82.8,157.8619995,82.5290985,0.5380005,0.2709015
7395,a162x82.8,162,82.8,161.4400024,82.524498,0.5599976,0.275502
7396,a165.6x82.8,165.6,82.8,165.0279999,82.5199966,0.5720001,0.2800034
7397,a169.2x82.8,169.2,82.8,168.6239929,82.5155029,0.5760071,0.2844971
7398,a172.8x82.8,172.8,82.8,172.2189941,82.5111008,0.5810059,0.2888992
7399,a176.4x82.8,176.4,82.8,175.8040009,82.5065994,0.5959991,0.2934006
7400,a-180x86.4,-180,86.4,-178.9380035,86.0845032,-1.0619965,0.3154968
7401,a-176.4x86.4,-176.4,86.4,-175.3600006,86.0929031,-1.0399994,0.3070969
7402,a-172.8x86.4,-172.8,86.4,-171.7749939,86.1020966,-1.0250061,0.2979034
7403,a-169.2x86.4,-169.2,86.4,-168.1820068,86.1120987,-1.0179932,0.2879013
7404,a-165.6x86.4,-165.6,86.4,-164.5910034,86.1230011,-1.0089966,0.2769989
7405,a-162x86.4,-162,86.4,-161.0110016,86.1348038,-0.9889984,0.2651962
7406,a-158.4x86.4,-158.4,86.4,-157.4279938,86.1473999,-0.9720062,0.2526001
7407,a-154.8x86.4,-154.8,86.4,-153.8350067,86.1608963,-0.9649933,0.2391037
7408,a-151.2x86.4,-151.2,86.4,-150.2369995,86.1746979,-0.9630005,0.2253021
7409,a-147.6x86.4,-147.6,86.4,-146.6410065,86.1878967,-0.9589935,0.2121033
7410,a-144x86.4,-144,86.4,-143.048996,86.1999969,-0.951004,0.2000031
7411,a-140.4x86.4,-140.4,86.4,-139.4490051,86.2099991,-0.9509949,0.1900009
7412,a-136.8x86.4,-136.8,86.4,-135.8370056,86.2164993,-0.9629944,0.1835007
7413,a-133.2x86.4,-133.2,86.4,-132.223999,86.2177963,-0.976001,0.1822037
7414,a-129.6x86.4,-129.6,86.4,-128.6170044,86.211998,-0.9829956,0.188002
7415,a-126x86.4,-126,86.4,-125.012001,86.199501,-0.987999,0.200499
7416,a-122.4x86.4,-122.4,86.4,-121.4059982,86.1772995,-0.9940018,0.2227005
7417,a-118.8x86.4,-118.8,86.4,-117.802002,86.1476974,-0.997998,0.2523026
7418,a-115.2x86.4,-115.2,86.4,-114.2099991,86.1127014,-0.9900009,0.2872986
7419,a-111.6x86.4,-111.6,86.4,-110.6350021,86.0802002,-0.9649979,0.3197998
7420,a-108x86.4,-108,86.4,-107.0690002,86.0475998,-0.9309998,0.3524002
7421,a-104.4x86.4,-104.4,86.4,-103.5070038,86.0223007,-0.8929962,0.3776993
7422,a-100.8x86.4,-100.8,86.4,-99.9499969,86.004097,-0.8500031,0.395903
7423,a-97.2x86.4,-97.2,86.4,-96.4017029,85.9932022,-0.7982971,0.4067978
7424,a-93.6x86.4,-93.6,86.4,-92.8563995,85.987999,-0.7436005,0.412001
7425,a-90x86.4,-90,86.4,-89.3021011,85.995697,-0.6978989,0.404303
7426,a-86.4x86.4,-86.4,86.4,-85.7375031,86.0145035,-0.6624969,0.3854965
7427,a-82.8x86.4,-82.8,86.4,-82.1781006,86.0335999,-0.6218994,0.3664001
7428,a-79.2x86.4,-79.2,86.4,-78.615799,86.0458984,-0.584201,0.3541016
7429,a-75.6x86.4,-75.6,86.4,-75.047699,86.0580978,-0.552301,0.3419022
7430,a-72x86.4,-72,86.4,-71.4703979,86.0784988,-0.5296021,0.3215012
7431,a-68.4x86.4,-68.4,86.4,-67.8901978,86.0935974,-0.5098022,0.3064026
7432,a-64.8x86.4,-64.8,86.4,-64.3125,86.1063995,-0.4875,0.2936005
7433,a-61.2x86.4,-61.2,86.4,-60.7350006,86.1188965,-0.4649994,0.2811035
7434,a-57.6x86.4,-57.6,86.4,-57.1547012,86.1306,-0.4452988,0.2694
7435,a-54x86.4,-54,86.4,-53.5708008,86.1412964,-0.4291992,0.2587036
7436,a-50.4x86.4,-50.4,86.4,-49.9870987,86.1511993,-0.4129013,0.2488007
7437,a-46.8x86.4,-46.8,86.4,-46.405201,86.1601028,-0.394799,0.2398972
7438,a-43.2x86.4,-43.2,86.4,-42.8230019,86.1680984,-0.3769981,0.2319016
7439,a-39.6x86.4,-39.6,86.4,-39.2388,86.1753006,-0.3612,0.2246994
7440,a-36x86.4,-36,86.4,-35.6535988,86.1816025,-0.3464012,0.2183975
7441,a-32.4x86.4,-32.4,86.4,-32.0695992,86.1871033,-0.3304008,0.2128967
7442,a-28.8x86.4,-28.8,86.4,-28.4867001,86.191803,-0.3132999,0.208197
7443,a-25.2x86.4,-25.2,86.4,-24.9029007,86.1959991,-0.2970993,0.2040009
7444,a-21.6x86.4,-21.6,86.4,-21.3183994,86.199501,-0.2816006,0.200499
7445,a-18x86.4,-18,86.4,-17.7343006,86.2024994,-0.2656994,0.1975006
7446,a-14.4x86.4,-14.4,86.4,-14.151,86.205101,-0.249,0.194899
7447,a-10.8x86.4,-10.8,86.4,-10.5675001,86.2071991,-0.2324999,0.1928009
7448,a-7.2x86.4,-7.2,86.4,-6.98385,86.2089996,-0.21615,0.1910004
7449,a-3.6x86.4,-3.6,86.4,-3.40079,86.2105026,-0.19921,0.1894974
7450,a0x86.4,0,86.4,0.181968,86.2117004,-0.181968,0.1882996
7451,a3.6x86.4,3.6,86.4,3.7654901,86.2126999,-0.1654901,0.1873001
7452,a7.2x86.4,7.2,86.4,7.3492098,86.2134018,-0.1492098,0.1865982
7453,a10.8x86.4,10.8,86.4,10.9314003,86.2138977,-0.1314003,0.1861023
7454,a14.4x86.4,14.4,86.4,14.5131998,86.2141037,-0.1131998,0.1858963
7455,a18x86.4,18,86.4,18.0960007,86.2142029,-0.0960007,0.1857971
7456,a21.6x86.4,21.6,86.4,21.6800995,86.2142029,-0.0800995,0.1857971
7457,a25.2x86.4,25.2,86.4,25.2632008,86.2138977,-0.0632008,0.1861023
7458,a28.8x86.4,28.8,86.4,28.8442001,86.213501,-0.0442001,0.186499
7459,a32.4x86.4,32.4,86.4,32.425499,86.2129974,-0.025499,0.1870026
7460,a36x86.4,36,86.4,36.0093994,86.2123032,-0.0093994,0.1876968
7461,a39.6x86.4,39.6,86.4,39.5940018,86.2115021,0.0059982,0.1884979
7462,a43.2x86.4,43.2,86.4,43.1755981,86.2105026,0.0244019,0.1894974
7463,a46.8x86.4,46.8,86.4,46.7554016,86.2093964,0.0445984,0.1906036
7464,a50.4x86.4,50.4,86.4,50.3376007,86.2080994,0.0623993,0.1919006
7465,a54x86.4,54,86.4,53.9230995,86.2067032,0.0769005,0.1932968
7466,a57.6x86.4,57.6,86.4,57.5074997,86.205101,0.0925003,0.194899
7467,a61.2x86.4,61.2,86.4,61.0872002,86.2033997,0.1127998,0.1966003
7468,a64.8x86.4,64.8,86.4,64.6664963,86.2015991,0.1335037,0.1984009
7469,a68.4x86.4,68.4,86.4,68.251503,86.1996994,0.148497,0.2003006
7470,a72x86.4,72,86.4,71.8378983,86.1976013,0.1621017,0.2023987
7471,a75.6x86.4,75.6,86.4,75.4200974,86.1953964,0.1799026,0.2046036
7472,a79.2x86.4,79.2,86.4,78.9990005,86.1931,0.2009995,0.2069
7473,a82.8x86.4,82.8,86.4,82.580101,86.1906967,0.219899,0.2093033
7474,a86.4x86.4,86.4,86.4,86.1676025,86.1881027,0.2323975,0.2118973
7475,a90x86.4,90,86.4,89.7544022,86.1854019,0.2455978,0.2145981
7476,a93.6x86.4,93.6,86.4,93.3351974,86.1825027,0.2648026,0.2174973
7477,a97.2x86.4,97.2,86.4,96.9148026,86.1796036,0.2851974,0.2203964
7478,a100.8x86.4,100.8,86.4,100.5,86.1764984,0.3,0.2235016
7479,a104.4x86.4,104.4,86.4,104.0899963,86.1733017,0.3100037,0.2266983
7480,a108x86.4,108,86.4,107.6750031,86.1699982,0.3249969,0.2300018
7481,a111.6x86.4,111.6,86.4,111.2539978,86.1666031,0.3460022,0.2333969
7482,a115.2x86.4,115.2,86.4,114.8349991,86.1631012,0.3650009,0.2368988
7483,a118.8x86.4,118.8,86.4,118.4240036,86.1594009,0.3759964,0.2405991
7484,a122.4x86.4,122.4,86.4,122.0149994,86.1556015,0.3850006,0.2443985
7485,a126x86.4,126,86.4,125.5950012,86.1517029,0.4049988,0.2482971
7486,a129.6x86.4,129.6,86.4,129.1719971,86.1476974,0.4280029,0.2523026
7487,a133.2x86.4,133.2,86.4,132.7570038,86.1436005,0.4429962,0.2563995
7488,a136.8x86.4,136.8,86.4,136.3470001,86.1392975,0.4529999,0.2607025
7489,a140.4x86.4,140.4,86.4,139.9340057,86.1350021,0.4659943,0.2649979
7490,a144x86.4,144,86.4,143.5130005,86.1305008,0.4869995,0.2694992
7491,a147.6x86.4,147.6,86.4,147.0919952,86.1260986,0.5080048,0.2739014
7492,a151.2x86.4,151.2,86.4,150.6809998,86.1214981,0.5190002,0.2785019
7493,a154.8x86.4,154.8,86.4,154.272995,86.1168976,0.527005,0.2831024
7494,a158.4x86.4,158.4,86.4,157.8569946,86.1122971,0.5430054,0.2877029
7495,a162x86.4,162,86.4,161.4360046,86.1074982,0.5639954,0.2925018
7496,a165.6x86.4,165.6,86.4,165.022995,86.1027985,0.577005,0.2972015
7497,a169.2x86.4,169.2,86.4,168.6190033,86.0979996,0.5809967,0.3020004
7498,a172.8x86.4,172.8,86.4,172.2140045,86.0932999,0.5859955,0.3067001
7499,a176.4x86.4,176.4,86.4,175.8000031,86.088501,0.5999969,0.311499
